word	sentiment
Weitsichtigkeit	-0.7
Wellen	0
Wellness	1.0
Wellnesskur	0.7
Welt_im_Chaos	-1.0
Weltfrieden	1.0
Weltklasse	0.7
Weltkrieg	-1.0
Weltkrieges	-1.0
Weltkulturerbe	0.7
Weltkulturschatz	0.7
Weltniveau	0.7
Weltoffenheit	1.0
Weltrang	0.7
Weltschmerz	-1.0
Weltspitze	0.7
Weltuntergangsstimmung	-1.0
Weltwunder	0.7
Werbung	0
Werk	0
Werksspionage	-0.7
Wermutstropfen	-1.0
Werterhaltung	0.7
Wertherstimmung	-1.0
Wertlosigkeit	-1.0
Wertung	0
Wesensverwandtschaft	1.0
Wettbewerbsfähigkeit	0.7
Wette	0
Wettrüsten	-1.0
Wichser	-1.0
Wicht	-0.3
Wichtigtuer	-1.0
Widerliche	-1.0
Widernatürlichkeit	-0.7
Widersinnigkeit	-1.0
Widerspenstigkeit	-1.0
Widersprüchlichkeit	-1.0
Widerspruch	-0.7
Widerstandsfähigkeit	0.7
Widerstandskraft	0.7
Widerwille	-1.0
Wiederaufarbeitung	0.7
Wiederaufbau	1.0
Wiederaufstieg	0.7
Wiederbeschaffung	0.7
Wiedererlangung	0.7
Wiedergutmachung	0.7
Wiederherstellung	1.0
Wiederverwendung	0.7
Wildheit	-0.7
Wildschwein	0
Willenskraft	1.0
Willensstärke	1.0
Willkürakt	-1.0
Windpocken	-1.0
Wirbel	-0.7
Wirkungslosigkeit	-0.7
Wirren	-0.7
Wirrwarr	-0.7
Wirtschaftsaufschwung	0.7
Wirtschaftsausschuss	0
Wirtschaftsblockade	-0.7
Wirtschaftsboykott	-0.7
Wirtschaftsebargo	-1.0
Wirtschaftsflüchtlinge	-1.0
Wirtschaftskriminalität	-0.7
Wirtschaftsmigranten	-1.0
Wirtschaftsreform	1.0
Wirtschaftssanktion	-0.7
Wirtschaftsspionage	-0.7
Wirtschaftswachstum	0.7
Wissbegier	0.7
Wissbegierde	0.7
Wissensdurst	1.0
Wissenshungrigkeit	0.7
Witz	1.0
Wixer	-1.0
Woche	0
Wochenendarrest	-1.0
Wohl	1.0
Wohlbefinden	1.0
Wohlfühlkur	0.7
Wohlgefühl	1.0
Wohlgestaltetheit	0.7
Wohlstand	1.0
Wohlstandsgefälle	-0.7
Wohltätigkeit	1.0
Wohltätigkeitsveranstaltung	0.7
Wohltat	0.7
Wohnung	0
Wollust	-1.0
Wonne	1.0
Wortbruch	-1.0
Wortfindungsstörung	-1.0
Wortgefecht	-0.7
Wucherung	-1.0
Wunde	-0.7
Wundmal	-1.0
Wundrose	-0.7
Wundstarrkrampf	-1.0
Wut	-1.0
Wutanfall	-1.0
Wutausbruch	-1.0
Wutzekopp	-0.7
Wutzekopp	-1.0
Zähigkeit	0.7
Zärtlichkeit	1.0
Züchtigung	-1.0
Zügellosigkeit	-1.0
Zahlungsunfähigkeit	-0.7
Zahnausfall	-1.0
Zahnentzündung	-1.0
Zahnerkrankung	-1.0
Zahnfäule	-1.0
Zahnfleischschwund	-1.0
Zahngeschwür	-1.0
Zahnhalsentzündung	-1.0
Zahnkrankheit	-1.0
Zahnschmerz	-1.0
Zahnvereiterung	-1.0
Zahnweh	-1.0
Zank	-0.7
Zankapfel	-0.7
Zartheit	-0.7
Zecke	-1.0
Zeckenstich	-0.7
Zeitschrift	0
Zeitung	0
Zeitverlust	-1.0
Zensor	-1.0
Zensur	-0.7
Zensurstaat	-1.0
Zentralregierung	-1.0
Zerbrechlichkeit	-0.7
Zerfall	-1.0
Zerissenheit	-1.0
Zerlegung	-1.0
Zerrissenheit	-1.0
Zerschlagenheit	-0.7
Zerschlagung	-1.0
Zerstörer	-1.0
Zerstörerin	-1.0
Zerstörung	-1.0
Zerstörungswut	-1.0
Zerstückelung	-1.0
Zerstrittenheit	-1.0
Zertifikat	0
Zertrümmerung	-1.0
Zerwürfnis	-1.0
Zettel	0
Zeug	0
Zick	-1.0
Ziegenficker	-1.0
Ziegenrasse	-1.0
Ziel	0
Zielstrebigkeit	1.0
Zigarettenabhängigkeit	-1.0
Zigeuner	-1.0
Zimmer	0
Zins	0
Zinserhöhung	0.7
Zitat	0
Zivilcourage	1.0
Zivilschlag	-0.7
Zoff	-1.0
Zorn	-1.0
Zuchtlosigkeit	-1.0
Zuchtstuten	-1.0
Zuckerkrankheit	-1.0
Zufälligkeit	-0.7
Zufriedenheit	1.0
Zugehörigkeitsgefühl	1.0
Zugzwang	-0.7
Zuhälterei	-1.0
Zuhause	0
Zukunftsangst	-1.0
Zulässigkeit	0.7
Zulassung	0.7
Zumutung	-1.0
Zuneigung	1.0
Zurückgezogenheit	-0.7
Zurechtweisung	-1.0
Zureden	1.0
Zurschaustellung	-1.0
Zusammenbruch	-1.0
Zusammengehörigkeit	0.7
Zusammengehörigkeitsgefühl	1.0
Zusammenleben	0
Zusatzausbildung	1.0
Zuschauer	0
Zuspitzung	-0.7
Zuspruch	1.0
Zustände	-1.0
Zutrauen	1.0
Zuverlässigkeit	1.0
Zuversicht	1.0
Zuvertrauen	1.0
Zuwendung	0.7
Zuwiderhandlung	-0.7
Zwang	-0.7
Zwanghaftigkeit	-1.0
Zwanglosigkeit	0.7
Zwangsabgaben	-1.0
Zwangsarbeit	-1.0
Zwangsgebühren	-1.0
Zwangsvereinigung	-1.0
Zweckentfremdung	-0.7
Zweckmässigkeit	0.7
Zweifel	-1.0
Zweifelhaftigkeit	-0.7
Zweifelsfall	-1.0
Zweikampf	-0.7
Zwerg	0
Zwergenaufstand	-0.7
Zwietracht	-1.0
Zwischenruf	-0.7
Zwischenspeicherung	0.7
Zwist	-0.7
abartig	-1.0
abartige	-1.0
abbauen	-0.7
abbekommen	-1.0
abberufen	-0.7
abenteuerlich	0.7
abergläubisch	-0.7
aberkennen	-1.0
aberwitzig	-1.0
abfällig	-1.0
abfertigen	-1.0
abgebrüht	-1.0
abgebrannt	-0.7
abgedreht	-1.0
abgehärtet	0.7
abgehalfterte	-1.0
abgehoben	-0.7
abgeklärt	0.7
abgemagert	-0.7
abgemergelt	-0.7
abgerissen	-1.0
abgesahnt	-1.0
abgeschmettert	-1.0
abgespannt	-1.0
abgetrieben	-1.0
abgewählt	-1.0
abgezehrt	-0.7
abgezockt	-1.0
abgründig	-1.0
abhängig	-1.0
abhalftern	-1.0
abkanzeln	-1.0
abkapiteln	-1.0
abkassieren	-1.0
ablassen	0.7
ablehnen	-1.0
ablehnend	-1.0
ablinken	-0.7
abmühen	-1.0
abmachen	0.7
abmagern	-0.7
abmerkeln	-1.0
abplagen	-1.0
abrackern	-1.0
abreagieren	-1.0
abrechnen	-1.0
abringen	-1.0
absagen	-1.0
absahnen	-0.7
abschätzig	-1.0
abschürfen	-0.7
abschaffen	-0.7
abschalten	0.7
abscheulich	-1.0
abschieben	-1.0
abschlachten	-1.0
abschlaffen	-1.0
abschlagen	-0.7
abschliessen	0.7
abschrecken	-1.0
abschwellen	0.7
absegnen	0.7
absichtlich	-0.3
absonderlich	-1.0
absorbieren	-0.7
abspeisen	-1.0
absprechen	0.7
abspringen	-1.0
abstechen	-1.0
absteigen	-0.7
absterben	-0.7
abstinent	0.7
abstossen	-1.0
abstossend	-1.0
abstreiten	-0.7
abstrus	-1.0
absurd	-1.0
absurden	-1.0
abtöten	-0.7
abtrünnig	-1.0
abtreiben	-1.0
abtreten	-1.0
abtrotzen	-1.0
abtun	-0.7
aburteilen	-1.0
abwägend	0.7
abwählen	-0.3
abwählen	-0.7
abwürgen	-1.0
abwartend	-1.0
abwechslungsreich	1.0
abwehren	-0.7
abweichend	-1.0
abweisen	-1.0
abweisend	-1.0
abwenden	1.0
abwerben	-0.7
abwiegeln	-0.7
abwiegeln	-1.0
abwimmeln	-1.0
abwinken	-0.7
abwirtschaften	-1.0
abzielen	-1.0
abzuservieren	-1.0
acab	-1.0
achtbar	1.0
achten	1.0
achtgeben	-1.0
achthaben	-1.0
achtlos	-0.7
achtsam	0.7
ackern	-0.7
adäquat	1.0
adelig	0.7
adeln	0.7
adlig	0.7
adrett	1.0
affektiert	-1.0
affig	-1.0
aggressiv	-1.0
agil	0.7
ahnden	-1.0
ahnungslos	-1.0
aidskrank	-1.0
akklimatisieren	0.7
akribisch	0.7
aktiv	1.0
aktivieren	0.7
aktivierend	0.7
akzeptabel	1.0
akzeptieren	1.0
alarmieren	-1.0
alarmierend	-1.0
alert	1.0
allein	-0.7
allerletzte	-1.0
allmächtig	1.0
allwissend	0.7
alptraumartig	-1.0
alptraumhaft	-1.0
altbewährt	1.0
altehrwürdig	1.0
altersdemente	-0.7
altklug	-1.0
altparteien	-1.0
altpartein	-1.0
altruistisch	1.0
amüsant	0.7
amüsieren	1.0
ambitioniert	0.7
anämisch	-1.0
anöden	-1.0
anarchisch	-1.0
anarchistisch	-1.0
anbölken	-1.0
anbiedern	-1.0
anbiedernd	-0.7
anblaffen	-1.0
anblasen	-1.0
anbrüllen	-1.0
andächtig	0.7
anders	-1.0
andersartig	-1.0
anderslautend	-1.0
andienen	-1.0
androhen	1.0
anekeln	-1.0
anerkannt	1.0
anerkennen	0.7
anfällig	-0.7
anfahren	0.7
anfauchen	-1.0
anfechtbar	-0.7
anfechten	-1.0
anfeuern	1.0
anflunkern	-1.0
anfreunden	0.7
angeberisch	-1.0
angebl	-1.0
angeblich	-1.0
angebracht	1.0
angeheitert	-1.0
angekündigt	0.7
angekotzt	-1.0
angemeldet	0.7
angemessen	1.0
angenehm	1.0
angeregt	1.0
angesäuselt	-1.0
angesagt	0.7
angeschlagen	-0.7
angesehen	1.0
angesoffen	-1.0
angespannt	-0.7
angestammt	1.0
angetörnt	-0.7
angetrunken	-1.0
angeturnt	-0.7
angreifbar	-0.7
angreifen	-1.0
angriffslustig	-1.0
angsterregend	-1.0
angstfrei	1.0
angstlos	-0.7
angstvoll	-0.7
anhängen	-1.0
anherrschen	-1.0
animieren	1.0
anklagen	-1.0
anknacksen	-0.7
anknurren	-1.0
ankreiden	-1.0
anlügen	-1.0
anlabern	-1.0
anlasten	-1.0
anmaßend	-0.7
anmachen	-1.0
anmahnen	-1.0
anmassen	-0.7
anmassend	-1.0
anmeckern	-0.7
anmutig	1.0
anormal	-1.0
anpöbeln	-1.0
anpassungsfähig	1.0
anprangern	-1.0
anpreisen	1.0
anquatschen	-1.0
anrüchig	-1.0
anrühren	0.7
anregen	0.7
anregend	0.7
anschmieren	-1.0
anschnauben	-1.0
anschnauzen	-1.0
anschreien	-1.0
anschuldigen	-1.0
anschwärzen	-1.0
ansehnlich	1.0
anspornen	1.0
ansprechbar	0.7
ansprechend	0.7
anspucken	-1.0
anständig	1.0
anstössig	-1.0
anstacheln	-1.0
anstandslos	-1.0
anstecken	-0.7
anstrengen	-1.0
anstrengungslos	0.7
antiautoritär	0.7
antifa-Mob	-1.0
antisemitisch	-1.0
antreiben	0.7
antun	-0.7
anvertrauen	0.7
anwidern	1.0
anzeigen	-0.7
anzettelt	-1.0
anziehen	0.7
anziehend	0.7
anzischen	-1.0
anzupissen	-1.0
anzweifeln	-1.0
apart	1.0
apathisch	-1.0
appetitlich	1.0
arbeitsam	0.7
arbeitsfähig	1.0
arbeitsfreudig	0.7
arbeitslos	-0.7
arbeitsscheu	-0.7
arbeitsunfähig	-1.0
arbeitsunwillig	-0.7
arbeitswillig	0.7
arg	-1.0
arglistig	-1.0
arglos	-0.7
argwöhnen	-1.0
argwöhnisch	-1.0
aristokratisch	0.7
arm	-1.0
armselig	-1.0
armselige	-1.0
arrogant	-0.7
arrogant	-1.0
arschlecker	-1.0
artig	1.0
asketisch	0.7
asozial	-1.0
assozialer kanacke	-1.0
assozialer	-1.0
astrein	1.0
astronomisch	-0.7
asylant	-1.0
asylmissbrauch	-1.0
atemberaubend	1.0
atemraubend	1.0
atomenergiefrei	0.7
atomwaffenfrei	1.0
attackieren	-1.0
attestieren	0.7
attrahieren	0.7
attraktiv	1.0
auf_Zack	1.0
aufbauschen	-1.0
aufblähen	-1.0
aufblühen	0.7
aufdecken	-0.7
aufdrängen	-0.7
aufdringlich	-0.7
auffressen	-0.7
aufgeben	-0.7
aufgeblasen	-0.7
aufgebracht	-0.7
aufgedreht	-0.7
aufgedunsen	-0.7
aufgeklärt	0.7
aufgekratzt	-0.7
aufgelöst	-1.0
aufgeschlossen	1.0
aufgetrieben	-0.7
aufgeweckt	1.0
aufheitern	1.0
aufhetzen	-1.0
aufhetzend	-1.0
aufklären	0.7
aufklärerisch	0.7
auflachen	1.0
aufmüpfig	-0.7
aufmerksam	1.0
aufmuntern	1.0
aufnötigen	-0.7
aufopferungsvoll	1.0
aufpassen	0.3
aufpeitschen	-1.0
aufputschen	-1.0
aufrührerisch	-1.0
aufrecht	1.0
aufregen	-1.0
aufreiben	-0.7
aufrichtig	1.0
aufsässig	-0.7
aufsehenerregend	0.7
aufständisch	-0.7
aufstacheln	-1.0
aufstampfenden	-1.0
aufsteigen	0.7
aufwändig	-1.0
aufwühlen	-1.0
aufwendig	-1.0
aufwiegelnd	-1.0
aufwieglerisch	-1.0
aufziehen	-1.0
aufzwingen	-1.0
ausbaden	-0.7
ausbedingen	-0.7
ausbluten	-0.7
ausbrennen	-0.7
ausbuhen	-1.0
ausdrucksstark	1.0
ausdrucksvoll	1.0
auseinander_driften	-1.0
auseinander_leben	-1.0
auseinanderdriften	-0.7
auseinanderleben	-1.0
auserkoren	1.0
auserlesen	1.0
ausersehen	1.0
auserwählt	1.0
ausfallend	-1.0
ausflippen	-1.0
ausgebrannt	-1.0
ausgebufft	-1.0
ausgeflippt	-0.7
ausgeglichen	0.7
ausgehungert	-1.0
ausgekocht	-1.0
ausgelassen	1.0
ausgelaugt	-1.0
ausgeliefert	-0.7
ausgemergelt	-0.7
ausgepowert	-1.0
ausgepumpt	-1.0
ausgerechnet	-0.7
ausgereift	1.0
ausgeruht	0.7
ausgesucht	1.0
ausgewogen	1.0
ausgezeichnet	1.0
ausgrenzen	-1.0
ausgrenzend	-1.0
aushöhlen	-0.7
aushalten	0.7
ausharren	0.7
ausheulen	-1.0
auskommen	0.7
auskotzen	-0.7
auskugeln	-0.7
ausländerfeindlich	-1.0
ausländerfreundlich	-1.0
auslöffeln	-0.7
auslachen	-1.0
auslaugen	-0.7
ausmachen	0.7
ausmustern	-0.7
auspfeifen	-1.0
auspowern	-0.7
ausrasten	-1.0
ausreichend	0.7
ausrenken	-0.7
ausruhen	0.7
aussöhnen	0.7
ausschelten	-1.0
ausschimpfen	-1.0
ausschlafen	0.7
ausschliessen	-0.7
ausschweifend	-1.0
aussergewöhnlich	1.0
ausserordentlich	1.0
aussichtslos	-0.7
aussichtsreich	1.0
aussitzen	-0.7
ausspähen	-1.0
ausspannen	0.7
aussperren	-0.7
ausspucken	-0.7
ausstossen	-0.7
austricksen	-0.7
ausweglos	-1.0
ausweinen	-1.0
ausweisen	0.7
auszanken	-1.0
auszehren	-0.7
auszeichnen	1.0
auszuweisen	-1.0
autark	0.7
authentisch	1.0
authentisieren	0.7
autistische_Störung	-1.0
autonom	0.7
autorisieren	0.7
autoritär	-1.0
avancieren	0.7
azzlack	-1.0
bändigen	1.0
bölken	-1.0
bös	-1.0
bösartig	-1.0
böse	-1.0
böswillig	-1.0
bürgen	0.7
büssen	-1.0
bagatellisieren	-1.0
bananenrepublik	-1.0
bananenvolk	-1.0
bang	-0.7
bange	-0.7
bangen	-1.0
bankrott	-0.7
bannen	1.0
barbarisch	-1.0
barmherzig	1.0
barrierefrei	1.0
barsch	-1.0
basisdemokratisch	0.7
beängstigend	-1.0
beanstanden	-1.0
bedächtig	0.7
bedürfnislos	0.7
bedürftig	-0.7
bedacht	0.7
bedachtsam	0.7
bedanken	0.7
bedauerlich	-1.0
bedauern	-1.0
bedauernswert	-1.0
bedeckt	-0.7
bedenklich	-1.0
bedeutungslos	-1.0
bedeutungsloseste	-1.0
bedingt	-0.7
bedrängen	-0.7
bedröppelt	-1.0
bedrückend	-1.0
bedrückt	-1.0
bedrohen	-1.0
bedrohlich	-1.0
beehren	1.0
beeiden	1.0
beeidigen	1.0
beeindrucken	1.0
beeindruckend	1.0
beeinflussbar	-0.7
beeinträchtigt	-1.0
beenden	-0.3
befähigt	1.0
befördern	0.7
befürchten	-1.0
befürworten	0.7
befallen	-1.0
befangen	-0.7
befehlen	-0.7
beflissen	-0.7
befreit	1.0
befremden	-1.0
befremdlich	-1.0
befrieden	1.0
befriedigen	0.7
befriedigend	1.0
befugt	1.0
begütigen	1.0
begabt	1.0
begehen	-1.0
begehrenswert	1.0
begehrlich	-1.0
begehrt	0.7
begeistern	1.0
begeisternd	1.0
begeistert	1.0
begeisterungsfähig	1.0
begierig	-1.0
beglücken	1.0
beglückwünschen	1.0
begnügen	1.0
begnadet	1.0
begossen	-0.7
begründet	1.0
begrüssen	0.7
begrüssenswert	1.0
begreifen	0.7
begrenzt	-0.7
begriffsstutzig	-1.0
begriffstutzig	-1.0
behämmert	-1.0
behütend	1.0
behaglich	1.0
beharren	-0.7
behend	0.7
beherbergen	0.0
beherrschen	0.7
beherrscht	0.7
beherzt	1.0
behexen	-1.0
behilflich	1.0
behindern	-0.7
behindert	-0.7
behindert	-1.0
behindertengerecht	1.0
behumpsen	-0.7
behumsen	-0.7
behutsam	0.7
beichten	0.7
beinhart	-0.7
beispielhaft	0.7
beissen	-0.7
bejahen	1.0
bejammern	-1.0
bejubeln	-1.0
bejubelt	-1.0
bekümmert	-1.0
bekehren	0.7
bekennen	0.7
bekifft	-0.7
beklagen	-1.0
beklatschen	1.0
beklemmend	-1.0
beklommen	-0.7
bekloppt	-1.0
beknackt	-1.0
bekräftigen	0.7
belächeln	-1.0
belämmert	-1.0
belästigen	-1.0
belügen	-1.0
belangen	-1.0
belanglos	-1.0
belastbar	0.7
belasten	-1.0
belastend	-1.0
belastet	-0.7
beleben	0.7
belebend	0.7
belebt	0.7
beleibt	-0.7
beleidigen	-1.0
beleidigend	-1.0
beleidigt	-1.0
belesen	1.0
beleumundet	1.0
beliebt	0.7
belobigen	1.0
belohnen	1.0
belustigen	1.0
bemängeln	-1.0
bemänteln	-1.0
bemühen	-1.0
bemerkenswert	1.0
bemitleiden	-1.0
benachteiligen	-0.7
beneiden	-1.0
benzen	-0.7
bequem	0.7
berüchtigt	-1.0
berühmt	1.0
berühren	1.0
berappeln	1.0
berauschend	1.0
berauscht	-0.7
berechenbar	0.7
berechnend	-0.7
berechtigen	0.7
berechtigt	1.0
beredsam	1.0
beredt	1.0
bereinigen	0.7
bereitwillig	0.7
bereuen	-1.0
berichtigen	0.7
berserkern	-1.0
beruhigen	1.0
beruhigt	1.0
besänftigen	1.0
beschädigen	-0.7
beschädigt	-0.3
beschämend	-1.0
beschämt	-1.0
beschönigen	-1.0
bescheiden	1.0
bescheinigen	0.7
bescheissen	-1.0
bescheuert	-1.0
bescheuerten	-1.0
beschimpfen	-1.0
beschissen	-1.0
beschlagen	0.7
beschleunigen	0.3
beschlussfähig	1.0
beschränkt	-1.0
beschuldigen	-1.0
beschwören	1.0
beschweren	-1.0
beschwichtigen	-0.3
beschwichtigen	1.0
beschwingt	0.7
beschwipst	-1.0
beschworen	0.7
beseelt	1.0
beseitigen	-0.7
beseligen	1.0
besessen	-0.7
beseufzen	-1.0
besinnlich	0.7
besinnungslos	-1.0
besitzlos	-0.7
besoffen	-0.7
besonnen	1.0
besorgniserregend	-1.0
besorgt	-1.0
bespucken	-1.0
besser	1.0
besser_stellen	0.7
bessern	0.7
besserwisserisch	-1.0
bestärken	0.7
bestätigen	0.7
bestürzen	-1.0
bestechen	-1.0
bestechend	1.0
bestechlich	-1.0
bestform	0.7
bestialisch	-1.0
bestmöglich	1.0
bestrafen	-1.0
bestreiten	-0.7
betören	1.0
beten	1.0
beteuern	1.0
betrüben	-1.0
betrübt	-1.0
betrügen	-1.0
betrügerisch	-1.0
betrauern	-1.0
betreten	-0.7
betriebsam	0.7
betroffen	-0.7
betroffen	-1.0
betrunken	-1.0
betteln	-0.7
bettlägerig	-1.0
betucht	0.7
betuppen	-0.7
beunruhigen	-1.0
beunruhigend	-1.0
beunruhigt	-1.0
beurlauben	-0.7
bevormunden	-1.0
bevorrechtigen	0.7
bevorschussen	0.7
bevorzugen	1.0
bewährt	1.0
bewaffneter_Kampf	-0.7
bewahrheiten	0.7
bewandert	0.7
bewegen	0.7
bewegend	0.7
beweglich	1.0
bewegt	0.7
beweihräuchern	-1.0
beweinen	-1.0
beweisen	1.0
bewilligen	0.7
bewirken	0.7
bewohnbar	0.7
bewundern	1.0
bewundernswert	1.0
bewundert	1.0
bewusstlos	-0.7
bezähmen	1.0
bezückend	1.0
bezahlen	-0.7
bezaubern	1.0
bezaubernd	1.0
bezeigen	1.0
bezichtigen	-1.0
beziehungslos	-0.7
bezuschussen	0.7
bezweifeln	-1.0
bibbern	-1.0
bigott	-1.0
bildhübsch	1.0
bildungsfern	-0.7
billig	-0.3
bis	-0.0
bissig	-1.0
bitch	-1.0
bitten	1.0
bitter	-0.7
bitterböse	-1.0
bizarr	-1.0
blässeln	-0.7
bläuen	-0.7
blöd	-1.0
blödsinn	-1.0
blühend	0.7
blamieren	-1.0
blank	-0.7
blasen	-1.0
blasiert	-0.7
blasphemieren	-1.0
blauäugig	-0.7
blau	-0.7
blaumachen	-0.7
blenden	-1.0
blendend	0.7
blessieren	-1.0
blessiert	-1.0
bleuen	-0.7
blind	-1.0
blind_werden	-1.0
blocken	-0.7
blockieren	-0.7
blossstellen	-1.0
bluffen	-0.7
blutarm	-0.7
blutend	-1.0
blutig	-1.0
blutrünstig	-1.0
bockig	-1.0
bodenlos	-0.7
bohrend	-1.0
bombastisch	1.0
bombensicher	0.7
borniert	-1.0
boshaft	-1.0
boykottieren	-1.0
brüllen	-1.0
brüsk	-1.0
brüskieren	-1.0
brachial	-1.0
brandmarken	-1.0
braun	-1.0
brav	1.0
brennen	-0.7
brillant	1.0
brillieren	1.0
brotlos	-0.7
brummeln	-0.7
brutal	-1.0
brutalst	-1.0
bucklig	-1.0
bunt	0.7
canceln	-1.0
chancenlos	-1.0
chancenreich	1.0
charakterfest	1.0
charakterlos	-1.0
charismatisch	1.0
charmant	1.0
chauvinistisch	-1.0
cholerisch	-1.0
cholerischer_Anfall	-1.0
clean	0.7
clever	1.0
cool	0.7
dämlich	-1.0
dämonisch	-1.0
dämonisieren	-1.0
dünkelhaft	-0.7
dünnhäutig	-1.0
dünnschiss	-1.0
düpieren	-0.7
dürftig	-0.7
dürr	-0.7
dürsten	-0.7
düster	-1.0
dagegenhalten	-1.0
dagegenstellen	-0.7
dagegenstemmen	-0.7
dahinleben	-0.7
dahinsiechen	-1.0
daneben	-0.3
daneben_liegen	-0.7
danebengegangen	-1.0
danebenliegen	-0.7
dankbar	1.0
danksagen	0.7
darben	-1.0
dass	-0.0
dauern	-1.0
davongejagt	-0.7
davonjagen	-1.0
ddr-Methoden	-1.0
ddr2.0	-1.0
dechiffrieren	0.7
defensiv	-1.0
deformiert	-1.0
degagieren	-1.0
degoutieren	-1.0
degradieren	-0.7
dekadent	-1.0
dekodieren	0.7
dekorativ	0.7
dekorieren	1.0
delimitiert	-1.0
delinquent	-1.0
delirieren	-1.0
demütigen	-1.0
demütigend	-1.0
demütigten	-1.0
demagogisch	-1.0
dement	-1.0
dementieren	-0.7
demokratisch	0.7
demoralisieren	-1.0
demoralisierend	-1.0
demotivieren	-1.0
demotiviert	-0.7
denkwürdig	-1.0
denunzieren	-1.0
deplatziert	-1.0
deplaziert	-1.0
deppeter	-1.0
depressiv	-1.0
deprimieren	-1.0
deprimierend	-1.0
deprimiert	-1.0
derb	-1.0
desavouieren	-1.0
desillusionieren	-1.0
desillusioniert	-1.0
desinfizieren	0.7
desinteressiert	-1.0
despektierlich	-1.0
destruktiv	-1.0
deutsches Reich	-1.0
deutschfeindlich	-1.0
deutschhasser	-1.0
deutschlandhasser	-1.0
deviant	-1.0
devitalisieren	-0.7
devot	-1.0
diabolisch	-1.0
diabolisieren	-1.0
dicht	-0.7
dick	-0.7
dicke	-0.7
dickfellig	1.0
dickhäutig	0.7
dieLügenpresse	-1.0
dienlich	1.0
diensteifrig	-0.7
diesig-kalt	-0.7
diffamieren	-1.0
differenziert	1.0
diktatorisch	-1.0
dilettantisch	-1.0
direkt	0.7
direkt_sagen	0.7
disharmonisch	-0.7
diskeditieren	-1.0
diskret	1.0
diskriminieren	-1.0
disqualifizieren	-1.0
dissozial	-1.0
distanzlos	-0.7
distinguiert	0.7
disziplinlos	-1.0
doll	0.7
domestizieren	1.0
dominant	-1.0
doof	-1.0
doofe	-1.0
doofer	-1.0
dorren	-0.7
down	-0.7
drängeln	-0.7
drängen	-0.7
dröge	-1.0
drücken	-1.0
drüsenkrank	-1.0
drakonisch	-1.0
dramatisch	0.7
drangsalieren	-1.0
drangsaliert	-1.0
drastisch	-1.0
dreck	-1.0
drecksmigranten	-1.0
dreist	-0.7
dressiert	-1.0
dritterweg	-1.0
drittes reich	-1.0
drogenabhängige	-1.0
drogenfrei	0.7
drohen	-1.0
drollig	0.7
dubios	-1.0
dufte	1.0
dulden	-0.7
dull	-1.0
dumm	-1.0
dummdeutschen	-1.0
dummdreist	-0.7
dumme	-1.0
dunkel	-0.7
durchdrehen	-0.7
durcheinander	-1.0
durcheinander_bringen	-0.7
durcheinanderbringen	-1.0
durchfallen	-0.7
durchgeknallt	-0.7
durchgreifen	0.7
durchhalten	0.7
durchkreuzen	-0.7
durchleiden	-1.0
durchmachen	-0.7
durchschauen	-1.0
durchsetzungsfähig	1.0
durchstehen	0.7
durchtrainiert	0.7
durchtrieben	-1.0
dursten	-0.7
durstig	0.7
dynamisch	1.0
ebenmässig	0.7
echt	1.0
edel	0.7
edelmütig	1.0
effektiv	1.0
effizient	1.0
egoistisch	-1.0
egozentrisch	-1.0
ehren	1.0
ehrenamtlich	1.0
ehrenhaft	1.0
ehrenlos	-1.0
ehrenvoll	1.0
ehrenwert	1.0
ehrerbietend	1.0
ehrerbietig	1.0
ehrfürchtig	1.0
ehrgeizig	0.7
ehrlich	1.0
ehrlos	-1.0
ehrwürdig	1.0
eifersüchteln	-1.0
eifersüchtig	-1.0
eifrig	0.7
eigenartig	-1.0
eigenbrötlerisch	-1.0
eigenmächtig	-1.0
eigennützig	-1.0
eigensinnig	-1.0
eigenständig	0.7
eigentümlich	-1.0
eigenwillig	-1.0
eilfertig	-0.7
einbilden	-0.7
einbrechen	-1.0
eindämmen	-0.7
eindladend	0.7
eindrücklich	1.0
eindrucksvoll	1.0
einfältig	-1.0
einförmig	-1.0
einfügen	0.7
einfühlsam	1.0
einfach	0.3
einfallslos	-0.7
einfallsreich	1.0
einflusslos	-0.7
einflussreich	0.7
eingängig	1.0
eingebildet	-1.0
eingebrockt	-1.0
eingebuchtet	-1.0
eingeknickt	-1.0
eingeladen	0.7
eingeschüchtert	-1.0
eingeschleppt	-1.0
eingeschnappt	-1.0
eingeschränkt	-0.7
eingesperrt	-1.0
eingestehen	0.7
eingewandert	-1.0
eingeweiht	0.7
einimpfen	-0.7
einklemmen	-0.7
einknicken	-0.7
einladen	0.7
einladend	0.7
einlenken	0.7
einlullen	-1.0
einnehmen	1.0
einnehmend	0.7
einprägsam	1.0
einräumen	0.7
einreden	-0.7
einsam	-0.7
einsatzfähig	1.0
einschüchtern	-1.0
einschießen	-0.7
einschläfern	-1.0
einschlafen	-0.3
einschleimen	-0.7
einschmeicheln	-0.7
einschneidend	-1.0
einseitig	-0.3
einseitig	-0.7
einseitiges	-1.0
einsichtig	0.7
einstecken	1.0
einstehen	0.7
eintönig	-1.0
einvernehmlich	1.0
einweihen	0.7
einwenden	-1.0
einwerfen	0.7
einwickeln	-0.7
einzelfall	-1.0
eisenhart	-0.7
eiskalt	-1.0
eitel	-1.0
eiternd	-1.0
